"OBJECTID","GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Shape_Length","Shape_Area"
95285,1.9113e+11,1.9113e+11,19,113,10200,2,168,"Cedar Rapids-Iowa City, IA",16300,"Cedar Rapids, IA",268315,146206,138608,12700.40577,262.0631405,12438.34263,12244.74795,2552,940,873,0.572,0,0,136,0.155784651,737,0.844215349,1257,269,308,680,0.214001591,817,134,18,212,348,105,134,18,212,22,105,268,58,0,263,206,348,0.321909425,0.076767607,0.208415887,0.066722484,0.010943467,0.001470018,0.017313545,0.028420348,0.008575105,0.010943467,0.001470018,0.017313545,0.001796689,0.008575105,0.021886935,0.004736725,0,0.143490091,0,0.935853379,0.843662815,0.843662815,0.845394003,0.791107005,0.752898527,0.746374173,0.794514567,0.614303768,0.485010389,0.787849566,1.538555692,0.583590529,3.591617522,1.154462939,1.329903601,1.107250982,5.026727584,0.823260808,1.440706414,0.360176603,2.778505226,1.852336817,-99999,0,0,-99999,-99999,-99999,17854,16006,-99999,-99999,0.0034021,0.341226612,0.003702039,0.406089052,-99999,-99999,-99999,-99999,18,19,4,1,7.833333333,39671.63057,51397844.69
95286,1.9192e+11,1.9192e+11,19,191,950400,3,NA,"",NA,"",0,0,0,35875.46826,4.7287527,35870.73951,35835.27085,910,420,409,0.608,23,0.056234719,90,0.2200489,296,0.723716381,446,109,146,191,0.244394619,16,0,5,11,0,0,0,0,11,0,0,0,0,5,9,6,1,0.5625,0.011720297,0.025393976,0.000446487,0,0.000139527,0.00030696,0,0,0,0,0.00030696,0,0,0,0,0.000139527,0.012166784,0,0.039119804,0.896038233,0.385902662,0.896038233,0.298679411,0.167279183,0.029499841,0.013844232,0,0,0,27.875,2.13e-12,1.980713584,0.142746111,0.218657015,1.619310458,1.523193576,0.285469442,0.321153123,0.071367361,1.748500334,0.071367361,-99999,0,0,-99999,-99999,-99999,1831,2151,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,2,4,2,1,2,54412.42723,145186039.1
95287,1.9192e+11,1.9192e+11,19,191,950500,4,NA,"",NA,"",0,0,0,30506.80588,0,30506.80588,30404.61374,736,387,343,0.576,3,0.008746356,86,0.250728863,254,0.740524781,384,93,112,179,0.2421875,360,24,21,181,126,8,24,14,181,11,8,115,0,7,118,102,140,0.327777778,0.012728331,0.024206852,0.011840308,0.000789354,0.000690685,0.005953044,0.004144108,0.000263118,0.000789354,0.000460456,0.005953044,0.000361787,0.000263118,0.003782321,0,0.000230228,0.02456864,0,1.049562682,0.710831627,0.710831627,0.66028578,0.617885511,0.713660006,0.659870557,0.656082296,0.759692572,0,0,1.066666667,0.935506985,2.236159099,0.475260904,0.057222628,1.703675567,2.245626116,0.965030561,0.188810327,0.104894626,2.454534254,0.377620654,-99999,0,0,-99999,-99999,-99999,1834,1848,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,17,12,3,1,6.166666667,51097.78015,123459363.1
95288,1.9012e+11,1.9012e+11,19,11,960400,1,168,"Cedar Rapids-Iowa City, IA",16300,"Cedar Rapids, IA",268315,146206,138608,23534.677,205.8044009,23328.8726,22711.83578,2481,1219,1056,0.578,36,0.034090909,194,0.183712121,826,0.78219697,1288,289,348,651,0.224378882,228,11,33,90,78,16,11,21,90,14,16,42,22,12,68,84,76,0.298245614,0.053672456,0.109238197,0.010038819,0.000484329,0.001452987,0.003962692,0.003434333,0.000704478,0.000484329,0.000924628,0.003962692,0.000616419,0.000704478,0.001849256,0.000968658,0.000528359,0.063711274,0,0.215909091,0.836517468,0.836517468,0.857357287,0.857357287,0.394447766,0.440842125,0.456307624,0.110510271,0.168327796,0.300791557,5.649122807,0.009569993,2.641223932,0.391946465,0.062328901,2.186948567,3.942980082,1.234521723,0.192036712,0,4.773483995,0.630977769,-99999,0,0,-99999,-99999,-99999,9376,9644,-99999,-99999,0.001786607,0.179194618,0.002230568,0.244678422,-99999,-99999,-99999,-99999,7,20,4,1,6.166666667,49686.25661,95243546.91
95289,1.9061e+11,1.9061e+11,19,61,702,4,NA,"",20220,"Dubuque, IA",96802,59883,53282,97.7819178,0,97.7819178,97.78192,1093,457,424,0.567,24,0.056603774,151,0.356132075,249,0.587264151,641,187,228,226,0.291731669,604,43,8,0,534,19,43,8,0,31,19,73,430,0,93,204,307,0.15397351,4.673665643,11.17793555,6.177011047,0.439754098,0.081814716,0,5.461132283,0.19430995,0.439754098,0.081814716,0,0.317032024,0.19430995,0.746559282,4.397540977,0,10.85067669,0,1.424528302,0.334060288,0.28774387,0.560293685,0.482779388,0.590166029,0.456127548,0.507798932,0.474399094,0.711844431,0.970281124,1.061258278,0.940580277,25.46722958,0.608137456,0.941734651,23.91735747,152.7578957,19.63553225,0,0,111.2680161,78.54212898,-99999,0,0,-99999,-99999,-99999,27280,21169,-99999,-99999,0.019081714,0.987725841,0.01755138,0.981636912,-99999,-99999,-99999,-99999,13,8,18,1,9.833333333,3915.982274,395720.7842
95290,1.9193e+11,1.9193e+11,19,193,1800,1,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,1137.428975,3.2231724,1134.205803,1111.21239,2458,1055,1012,0.514,191,0.188735178,342,0.337944664,479,0.473320158,1041,283,409,349,0.271853987,2167,407,68,84,1339,269,407,68,84,155,269,818,366,0,943,690,534,0.435163821,0.94941346,2.211998374,1.950122244,0.366266614,0.061194422,0.07559311,1.204990164,0.242077934,0.366266614,0.061194422,0.07559311,0.139487286,0.242077934,0.736132901,0.329369978,0,2.899535704,0,2.141304348,0.686677684,0.686677684,0.855379638,0.800451413,0.769611677,0.662013115,0.728621546,0.439723886,0.937081081,0.649002494,0.480387633,0.594751048,11.82508561,2.808891402,1.302009998,7.714184214,34.9961179,5.642714915,2.257085966,1.128542983,31.59920352,11.28542983,308.46,0,0,1.33,0.750481084,0.00054109,16003,13326,21040,17970,0.007885737,0.585547018,0.008012241,0.670220792,0.011984124,0.525645189,0.011367784,0.504661874,18,19,8,18,14.83333333,11011.92943,4603113.6
95291,1.9193e+11,1.9193e+11,19,193,1800,2,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,88.1976501,0,88.1976501,86.26037,857,321,321,0.533,0,0,161,0.501557632,160,0.498442368,354,98,132,124,0.276836158,69,12,27,20,8,2,12,27,20,5,2,0,3,0,13,26,30,0.188405797,3.721291713,9.935037376,0.799903826,0.139113709,0.313005845,0.231856181,0.092742473,0.023185618,0.139113709,0.313005845,0.231856181,0.057964045,0.023185618,0,0.034778427,0,4.521195539,0,0.214953271,0.859156747,0.859156747,0.814541489,0.701853068,0.397005097,0.385487467,0.399814348,0.020020721,0.149028078,0.326241135,5.130434783,0.016075888,26.35804384,0,0,26.35804384,159.6486979,0,0,0,21.76928748,145.1285832,183.73,0,0,1.33,9.651050782,0.001551925,18594,15880,19665,18014,0.009162495,0.680351262,0.009547831,0.798672233,0.011200941,0.491293377,0.011395619,0.505897551,7,16,18,19,16.16666667,2816.650315,356929.0854
95292,1.9193e+11,1.9193e+11,19,193,1800,3,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,87.8665361,0,87.8665361,87.86654,808,368,368,0.609,0,0,164,0.445652174,204,0.554347826,369,111,130,128,0.300813008,33,0,0,6,26,1,0,0,6,9,1,10,7,0,18,12,3,0.545454545,4.188169922,9.195764395,0.375569585,0,0,0.068285379,0.29590331,0.011380897,0,0,0.068285379,0.102428069,0.011380897,0.113808965,0.079666276,0,4.563739508,0,0.089673913,0.549555077,0.3751297,0.907750561,0.702577177,0.240946161,0.285679511,0.308144117,0.024686225,0.078478002,0.164179104,11.18181818,3.78523e-05,25.63859171,0.123774738,0.014010763,25.50080621,167.5413719,0,0,0,43.70264461,138.3917079,0,0,0,1.33,9.687419554,0.00164604,18950,16401,19850,18268,0.009337919,0.693377241,0.009861081,0.824875522,0.011306315,0.495915257,0.011556298,0.51303078,4,16,18,20,16,3617.714316,355593.7665
95293,1.9193e+11,1.9193e+11,19,193,1800,4,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,117.3547088,0,117.3547088,97.27086029,1021,276,276,0.567,0,0,36,0.130434783,240,0.869565217,493,128,211,154,0.259634888,157,0,0,3,34,120,0,0,3,29,120,0,5,0,110,38,9,0.700636943,2.837437637,10.49646314,1.61404967,0,0,0.030841713,0.349539419,1.233668538,0,0,0.030841713,0.298136563,1.233668538,0,0.051402856,0,4.451487308,0,0.56884058,0.557388107,0.380476575,0.506950985,0.337967323,0.632566289,0.526608144,0.583282409,0.599357455,0.26655348,0.483076923,3.140127389,0.117639856,20.87544978,0.442921414,0.376870625,20.05565774,141.8305253,0,0,10.90710388,114.5245908,54.53551941,190.44,0,0,2,10.90710388,0.001958864,17966,15712,19953,18303,0.008853037,0.65737285,0.009446821,0.790222803,0.011364983,0.49848852,0.011578439,0.514013705,14,4,17,19,15,4512.355579,474925.8308
95294,1.9193e+11,1.9193e+11,19,193,1800,5,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,180.8853543,0,180.8853543,156.16024,764,445,445,0.753,0,0,191,0.429213483,254,0.570786517,424,118,163,143,0.278301887,97,12,0,5,76,4,12,0,5,74,4,0,2,0,13,18,66,0.134020619,2.849637014,4.892410514,0.621156832,0.076844144,0,0.032018393,0.48667958,0.025614715,0.076844144,0,0.032018393,0.473872223,0.025614715,0,0.012807357,0,3.470793846,0,0.217977528,0.529483836,0.456072552,0.515314741,0.398841258,0.373539382,0.479681313,0.528535954,0.473801675,0.225319396,0.372360845,4.371134021,0.034350661,18.19507163,1.744619528,0.162129386,16.28832272,88.47150761,14.1526107,0,0,53.07229011,53.07229011,777.85,0,0,2,7.076305348,0.002617801,18438,15503,19942,18349,0.009085623,0.674643249,0.00932116,0.779711311,0.011358717,0.498213706,0.011607539,0.515305549,7,6,13,14,11.16666667,4073.865827,732033.0904
95295,1.9193e+11,1.9193e+11,19,193,1900,1,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,423.8587843,0,423.8587843,423.8587843,642,273,246,0.583,13,0.052845528,91,0.369918699,142,0.577235772,342,103,113,126,0.301169591,408,231,5,0,146,26,231,5,0,18,26,1,127,0,138,201,69,0.338235294,0.64408244,1.514655408,0.962584745,0.544992834,0.011796382,0,0.344454345,0.061341185,0.544992834,0.011796382,0,0.042466974,0.061341185,0.002359276,0.299628095,0,1.606667185,0,1.658536585,0.663063789,0.571132061,0.59559482,0.513196759,0.767717163,0.709504712,0.789879359,0.473279976,0.777142857,0.912,0.838235294,0.850641332,13.10347867,4.130963678,0.71686054,8.25565445,37.75597108,3.019873711,3.019873711,1.509936856,19.62917912,21.13911598,162.28,0,0,1.67,2.521594549,0.002601246,17892,15232,19941,18061,0.008816573,0.654665203,0.009158222,0.766081577,0.011358148,0.498188723,0.011425351,0.507217479,18,9,8,19,13.5,5892.572216,1715335.642
95296,1.9193e+11,1.9193e+11,19,193,1900,3,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,98.968492,0,98.968492,91.63903,808,280,280,0.536,7,0.025,51,0.182142857,222,0.792857143,373,108,149,116,0.289544236,34,0,10,2,22,0,0,10,2,13,0,0,9,0,16,16,2,0.470588235,3.05546665,8.817203761,0.37102095,0,0.109123809,0.021824762,0.24007238,0,0,0.109123809,0.021824762,0.141860952,0,0,0.098211428,0,3.4264876,0,0.121428571,0.735719021,0.502206361,0.898814916,0.599209944,0.3104855,0.292167745,0.320460198,0.036821404,0.080760095,0.167076167,10.97058824,4.67551e-05,24.35859135,2.302486748,3.887427264,18.16867734,125.0531331,6.466704575,25.8668183,0,64.66704575,64.66704575,462.69,0,0,2.33,15.06742166,0.002883663,17833,15405,19776,18066,0.0087875,0.652506403,0.009262238,0.774782477,0.011264166,0.494066505,0.011428514,0.507357897,5,12,16,16,13.5,3089.051897,400521.4533
95297,1.9193e+11,1.9193e+11,19,193,1900,4,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,81.8570641,0,81.8570641,81.8570641,798,370,370,0.694,99,0.267567568,75,0.202702703,196,0.52972973,383,105,133,145,0.274151436,102,51,21,27,3,0,51,21,27,1,0,2,0,0,29,50,23,0.284313725,4.520074157,9.748700479,1.246074497,0.623037249,0.256544749,0.329843249,0.03664925,0,0.623037249,0.256544749,0.329843249,0.012216417,0,0.024432833,0,0,5.766148654,0,0.275675676,0.813324395,0.700559502,0.712191516,0.551219163,0.475685151,0.394935917,0.408978476,0.128021693,0.226666667,0.420618557,3.754901961,0.063615256,25.41001814,0,2.014734549,23.39528359,143.3679564,0,15.6370133,15.6370133,70.36655985,70.36655985,189.1,0,0,0.67,5.238399455,0.000839599,17744,15718,20130,19462,0.008743643,0.649249909,0.009450429,0.790524569,0.0114658,0.502910535,0.01231162,0.54656257,9,10,17,19,15.16666667,2604.853292,331270.1897
95298,1.9193e+11,1.9193e+11,19,193,2000,2,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,72.0820352,0,72.0820352,72.0820352,506,311,266,0.692,0,0,152,0.571428571,114,0.428571429,359,91,132,136,0.253481894,219,91,6,34,61,27,91,6,34,17,27,11,33,0,106,65,48,0.484018265,4.314528566,7.019779597,3.038205003,1.262450481,0.083238493,0.471684795,0.846258015,0.37457322,1.262450481,0.083238493,0.471684795,0.235842398,0.37457322,0.152603904,0.457811713,0,7.35273357,0,0.823308271,0.849216694,0.849216694,0.845134826,0.790864471,0.728669537,0.773919132,0.838426317,0.650028351,0.604137931,0.757785467,1.639269406,0.527677801,21.41760485,0,0,21.41760485,136.1737356,0,0,0,97.66649874,71.0301809,268.22,0,0,1.33,11.80876757,0.002628458,17755,15833,20127,19475,0.008749064,0.649652397,0.009519572,0.796308404,0.011464091,0.502835586,0.012319844,0.546927657,17,19,17,18,17.66666667,2243.471811,291711.6401
95299,1.9193e+11,1.9193e+11,19,193,2000,3,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,63.1560419,0,63.1560419,63.1560419,847,309,309,0.613,16,0.051779935,37,0.1197411,256,0.828478964,345,99,104,142,0.286956522,19,12,0,0,7,0,12,0,0,5,0,0,2,0,13,5,1,0.684210526,4.892643533,13.41122677,0.300842159,0.190005574,0,0,0.110836585,0,0.190005574,0,0,0.079168989,0,0,0.031667596,0,5.193485692,0,0.061488673,0.949452015,0.408906726,0.799668007,0.422481268,0.236067652,0.256784046,0.28587325,0.002319211,0.043879908,0.104395604,18.15789474,3.53526e-08,22.9297576,0,0,22.9297576,141.8910959,0,0,0,60.80178372,101.3363062,198.49,0,0,0.67,6.789532515,0.000791027,17777,15687,20018,19539,0.008759905,0.650457373,0.00943179,0.788965448,0.011402006,0.500112424,0.01236033,0.548725006,4,6,17,19,13.66666667,2758.321167,255589.9892
95300,1.9193e+11,1.9193e+11,19,193,2000,4,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,63.8558291,0,63.8558291,57.84176,815,254,254,0.721,13,0.051181102,100,0.393700787,141,0.55511811,345,93,133,119,0.269565217,28,16,0,0,4,8,16,0,0,0,8,0,4,0,8,16,4,0.285714286,4.391290998,14.090166,0.484079323,0.276616756,0,0,0.069154189,0.138308378,0.276616756,0,0,0,0.138308378,0,0.069154189,0,4.875370321,0,0.11023622,0.86991553,0.593809729,0.86991553,0.459594498,0.301821934,0.427157632,0.475547225,0.090056586,0.066429419,0.150134048,12.32142857,1.21106e-05,23.99096656,0,0,23.99096656,160.4013313,0,0,0,120.2709308,80.1806205,662.51,0,0,1.33,13.33002816,0.001631902,17196,15003,20070,19253,0.008473607,0.629198683,0.009020536,0.754564201,0.011431624,0.501411547,0.012179407,0.540693103,5,7,18,14,12.66666667,2128.449727,258422.3249
95301,1.9193e+11,1.9193e+11,19,193,2000,5,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,81.6111996,0,81.6111996,70.35746,754,295,256,0.683,0,0,29,0.11328125,227,0.88671875,361,92,139,130,0.254847645,426,0,0,0,426,0,0,0,0,0,0,420,6,0,137,116,173,0.321596244,4.192874501,10.71670296,6.054795042,0,0,0,6.054795042,0,0,0,0,0,0,5.969516239,0.085278803,0,10.24766954,0,1.6640625,0,0,0.106792032,0.035597344,0.954703738,0.259465808,0.288858809,0.455316001,0.722033898,0.917407878,0.84741784,0.858488358,28.71548945,0,0,28.71548945,256.247183,0,0,0,219.5777061,109.788853,455.98,0,0,1.33,10.42994104,0.001763926,18365,15846,19959,18389,0.009049651,0.671972192,0.009527388,0.796962229,0.0113684,0.498638419,0.011632843,0.516428892,20,1,20,16,15.5,2858.171947,330274.6022
95302,1.9193e+11,1.9193e+11,19,193,2000,6,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,72.6758165,0,72.6758165,72.67582,847,363,363,0.575,0,0,98,0.269972452,265,0.730027548,328,80,113,135,0.243902439,26,0,2,5,19,0,0,2,5,4,0,0,15,0,13,6,7,0.5,4.994783685,11.65449526,0.357753101,0,0.027519469,0.068798673,0.261434959,0,0,0.027519469,0.068798673,0.055038939,0,0,0.20639602,0,5.352536786,0,0.071625344,0.676821872,0.462002802,0.807662178,0.538441452,0.212855581,0.227571528,0.244248183,0.003697864,0.059564719,0.146892655,12.61538462,9.02615e-06,29.16132073,0,0,29.16132073,223.1498837,0,0,0,176.1246122,105.6747673,257.5,0,0,0.67,5.90017451,0.000791027,18492,15998,20022,19139,0.009112232,0.6766191,0.009618778,0.804606951,0.011404284,0.500212357,0.012107291,0.537491575,3,9,20,18,14.66666667,2761.407971,294118.6004
95303,1.9193e+11,1.9193e+11,19,193,2101,1,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,149.6543853,0,149.6543853,145.00906,1195,432,409,0.562,10,0.024449878,64,0.156479218,335,0.819070905,461,116,127,218,0.251626898,160,0,0,5,155,0,0,0,5,4,0,151,0,0,29,38,93,0.18125,2.979124201,8.240864398,1.103379334,0,0,0.034480604,1.06889873,0,0,0,0.034480604,0.027584483,0,1.041314246,0,0,4.082503535,0,0.391198044,0.200622324,0.086403332,0.232259987,0.12270779,0.576346818,0.390831434,0.430340451,0.93647894,0.236162362,0.515297907,2.88125,0.152399487,18.79154898,0,0,18.79154898,101.2466155,0,0,0,106.9130047,29.93564132,580.7,0,0,1.67,7.141788714,0.00139749,17015,14249,19743,17989,0.008384417,0.622575924,0.008567194,0.716642358,0.011245369,0.493242062,0.011379804,0.505195462,12,2,14,15,12,3066.447402,605643.2923
95304,1.9193e+11,1.9193e+11,19,193,2101,3,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,802.8330891,0,802.8330891,802.8330891,948,479,438,0.483,44,0.100456621,112,0.255707763,282,0.643835616,562,115,162,285,0.204626335,2317,857,63,30,628,739,857,63,30,139,739,194,295,0,1076,883,358,0.464393612,0.596637092,1.180818296,2.886029527,1.067469704,0.078472102,0.037367668,0.782229841,0.920490212,1.067469704,0.078472102,0.037367668,0.17313686,0.920490212,0.24164425,0.367448731,0,3.482666619,0,5.289954338,0.770756198,0.770756198,0.783956276,0.733614503,0.826700377,0.70188178,0.777980307,0.393957631,0.580704441,0.390413338,0.242555028,0.468862856,15.52223546,3.896154506,0.666599779,10.95948118,67.25303271,6.377415268,2.391530725,0.797176908,70.94874486,17.53789199,419.77,0,0,1.67,1.331285437,0.001761603,18781,14711,21110,17830,0.009254642,0.68719356,0.008844971,0.739878288,0.012023996,0.527394009,0.01127922,0.500730173,19,17,11,16,15,8379.741252,3249023.984
95305,1.9193e+11,1.9193e+11,19,193,200,4,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,158.6928091,0,158.6928091,158.6928091,655,205,205,0.562,0,0,13,0.063414634,192,0.936585366,270,63,81,126,0.233333333,18,7,0,1,10,0,7,0,1,2,0,8,0,0,1,11,6,0.055555556,1.291803965,4.127471205,0.11342669,0.044110379,0,0.006301483,0.063014828,0,0.044110379,0,0.006301483,0.012602966,0,0.050411862,0,0,1.405230655,0,0.087804878,0.777722032,0.530877877,0.81686571,0.54457714,0.252099758,0.318676018,0.351282849,0.021513905,0.053491828,0.125,15,8.31529e-07,16.80008817,0,0,16.80008817,79.32004022,0,0,0,16.13179585,68.56013238,182.39,0,0,1.33,5.363822122,0.002030534,14449,13342,19626,17674,0.007119979,0.528686425,0.008021861,0.671025499,0.011178727,0.490319035,0.011180535,0.496349135,4,10,12,19,12.66666667,4012.774127,642220.2857
95306,1.9193e+11,1.9193e+11,19,193,2102,1,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,174.904793,0,174.904793,167.47751,817,381,381,0.634,0,0,69,0.181102362,312,0.818897638,519,125,150,244,0.240847784,1651,1075,141,27,99,309,1075,141,27,61,309,5,33,0,951,409,291,0.576014537,2.274932318,4.878266939,9.858040044,6.418772288,0.841904086,0.161215676,0.591124146,1.845023848,6.418772288,0.841904086,0.161215676,0.364228009,1.845023848,0.029854755,0.197041382,0,12.13297236,0,4.333333333,0.645654147,0.645654147,0.559138265,0.523233187,0.740545286,0.64494343,0.713070109,0.408005321,0.662074554,0.478341014,0.314354936,0.503765164,19.04504546,0,2.89362641,16.15141905,104.9402917,0,36.59133572,7.318267144,98.79660645,7.318267144,654.47,0,0,2,7.318267144,0.00244798,16956,13624,20121,17631,0.008355344,0.620417124,0.008191414,0.68520847,0.011460673,0.502685687,0.011153334,0.495141541,17,9,15,14,14,4243.59888,707828.5172
95307,1.9193e+11,1.9193e+11,19,193,2102,2,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,362.5322708,0,362.5322708,269.75269,1385,677,590,0.531,14,0.023728814,174,0.294915254,402,0.681355932,945,225,252,468,0.238095238,27,0,0,4,23,0,0,0,4,23,0,0,0,0,11,4,12,0.407407407,2.509706205,5.134332488,0.10009168,0,0,0.014828397,0.085263283,0,0,0,0.014828397,0.085263283,0,0,0,0,2.609797886,0,0.045762712,0.605186577,0.260639672,0.605186577,0.201728859,0.18029279,0.184818022,0.200598255,0.000334998,0.038243626,0.055555556,35,2e-15,21.30873924,0,1.090449836,20.21828941,134.8064267,0,8.82680042,1.765360084,142.9941668,31.77648151,323.21,0,0,1.33,2.347928912,0.000960289,16777,14415,8816,9006,0.008267138,0.613867545,0.008667001,0.724991199,0.005021485,0.22025133,0.005697177,0.252920692,3,2,17,17,12.16666667,6365.291437,1467148.503
95308,1.9193e+11,1.9193e+11,19,193,2102,3,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,102.2220577,0,102.2220577,102.21918,1562,580,580,0.573,0,0,248,0.427586207,332,0.572413793,569,137,170,262,0.240773286,4,0,0,0,4,0,0,0,0,3,0,0,1,0,4,0,0,1,5.674081909,15.28088956,0.039131599,0,0,0,0.039131599,0,0,0,0,0.0293487,0,0,0.0097829,0,5.713213508,0,0.006896552,0,0,0.811278124,0.270426041,0.059092928,0.052673567,0.058640574,0,0.005108557,0.013961606,142.25,0,23.23955983,0,0,23.23955983,100.1740743,0,0,0,0,100.1740743,677.27,0,0,0.67,4.19478936,0.000428937,17314,14647,19837,18864,0.008531754,0.633516282,0.008806491,0.736659458,0.01129891,0.495590476,0.011933327,0.529768591,1,3,14,14,10,3689.837006,413687.9845
95309,1.9193e+11,1.9193e+11,19,193,2102,5,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,1675.881126,8.7861347,1667.094991,1297.197596,1075,391,364,0.573,20,0.054945055,23,0.063186813,321,0.881868132,487,119,124,244,0.244353183,2748,896,112,694,377,669,896,112,694,255,669,28,94,0,838,1005,905,0.304949054,0.301418998,0.828709523,2.118412807,0.690719751,0.086339969,0.53499945,0.290626502,0.515727135,0.690719751,0.086339969,0.53499945,0.196577608,0.515727135,0.021584992,0.072463902,0,2.419831806,0,7.549450549,0.907054842,0.907054842,0.806888906,0.755074514,0.920844691,0.730020401,0.765370297,0.392466313,0.562385561,0.301081917,0.177219796,0.439208865,6.092952855,1.126935336,1.372043607,3.593973911,11.39304005,0.767802679,3.839013394,3.071210715,8.061928128,0.383901339,1056.8,0,0,2,0.767802679,0.001860465,16390,12103,5266,3473,0.008076438,0.599707281,0.007276914,0.608710959,0.002999449,0.131561196,0.002197012,0.097534262,20,17,5,13,12.16666667,11269.39053,6782200.445
95310,1.9193e+11,1.9193e+11,19,193,100,4,NA,"",43580,"Sioux City, IA-NE-SD",143638,75199,61487,1027.100555,21.8068221,1005.293733,913.48663,1059,341,341,0.655,26,0.076246334,89,0.260997067,226,0.662756598,443,132,173,138,0.297968397,2700,221,160,1606,538,175,221,160,1606,469,175,3,66,0,449,767,1484,0.166296296,0.373295009,1.159294472,2.955708284,0.241930197,0.175153084,1.758099076,0.588952243,0.191573685,0.241930197,0.175153084,1.758099076,0.513417476,0.191573685,0.00328412,0.072250647,0,3.329003294,0,7.917888563,0.733244209,0.733244209,0.648029985,0.606416723,0.780648565,0.81289598,0.789373807,0.412511942,0.563447725,0.281896277,0.164074074,0.433472932,12.99132889,0.191886006,2.899636667,9.899806216,51.36775284,1.273259703,12.73259703,8.912817923,26.10182392,16.55237614,556.56,0,0,2.67,1.699801704,0.002521246,19915,16175,21465,17823,0.009813439,0.728686425,0.009725199,0.813509028,0.012226199,0.536263022,0.011274792,0.500533588,18,12,10,15,13.33333333,12724.68116,4156617.872
